test,predict
3.546444444,3.6118872
3.666222222,3.6036122
3.271777778,3.5132473
3.419888889,3.6053984
3.2675555560000005,3.681016
3.297333333,3.589702
3.220222222,3.4856122
3.066444444,3.4071352
3.261555556,3.336094
3.442888889,3.499156
3.465555556,3.5309258
3.334333333,3.347312
3.401333333,3.1028223
3.192333333,3.0488174
3.067,2.979069
2.997222222,2.9060607
2.784222222,2.8673766
2.89,2.9157665
2.818777778,2.9979289
2.868555556,3.0057325
2.731222222,2.9213233
2.762777778,2.933058
2.698666667,2.9034202
