test,predict
3.6432222219999995,3.6169107
3.383777778,3.6542583
3.339777778,3.6139226
4.044,3.6510441
3.680888889,3.5791814
3.424777778,3.4227517
3.466111111,3.2995424
3.470333333,3.2030272
3.522222222,3.2709262
3.398666667,3.2695289
3.265777778,3.3317304
3.177222222,3.3116364
3.268555556,3.2619026
3.263222222,3.3294356
3.061888889,3.1767998
3.212666667,3.3872056
3.219111111,3.222955
3.1401111110000004,3.1514215
3.081222222,3.22119
3.1951111110000006,3.1147764
3.164777778,2.866924
3.287888889,2.9347258
3.361111111,2.8671305
