kf, avg-mse, std-mse, avg-mae, std-mae, avg-mape, std-mape, avg-r2, std-r2
1,0.08635610352952083,0.010216919421574124,0.24912392182248638,0.01675675837847178,0.07762385921830109,0.004694536449468726,0.45613416073962104,0.06434557869983724
2,0.0483975691795149,0.010737229835986848,0.1847277369732719,0.022702402534648794,0.058691791849428576,0.007304228166501132,0.3833147912126099,0.13681453294985735
3,0.053973417130362814,0.012172153198642907,0.1768598875528575,0.02167434005759643,0.05187008637413022,0.006247890486891247,-0.1361865572331496,0.25623422736932033
4,0.05753595942510502,0.0038611733704510586,0.19594776465968705,0.006865277836175743,0.06071420826547493,0.0017658478525024715,0.5430476572327481,0.030665556550852895
5,0.03222234161538444,0.017128482474468933,0.14728154371265278,0.03270621269047039,0.046884340221463455,0.010224006784126065,0.38266073329127503,0.3281600368104017
6,0.06043083602010876,0.022247754146434838,0.19980206099635908,0.026218470458990183,0.05807292219860251,0.006915670922691881,0.5179227804804032,0.1774778600762701
7,0.06862728047736684,0.01927061199636618,0.17725968383845428,0.02426211692030328,0.05017111141049404,0.007013136046364989,0.4876901422443309,0.14385714284538773
8,0.02775975836241946,0.007297935283534603,0.13650220391650075,0.013085268931349736,0.041033289502948544,0.0035758603406231843,0.6592394894335263,0.08958464698543536
