test,predict
4.449555556,3.7511258
4.023333333,3.7061486
3.948444444,3.413542
3.3478888890000005,3.288904
3.348,3.4473002
3.424,3.4519491
3.420888889,3.2720938
3.226666667,3.1479356
3.051333333,3.3235428
3.029444444,3.144917
3.196555556,3.078732
3.096888889,2.9714298
3.162777778,3.0480585
3.1025555559999995,3.0545805
3.053555556,3.0105715
3.005888889,3.0350833
3.043444444,3.3269844
3.149888889,3.2935526
3.121888889,3.1973133
3.016777778,3.1565676
3.085555556,3.42452
3.0960000000000005,3.3450253
2.971333333,3.2418654
