test,predict
3.6432222219999995,3.4941256
3.383777778,3.4619913
3.339777778,3.512906
4.044,3.4882095
3.680888889,3.4605343
3.424777778,3.3095028
3.466111111,3.1791186
3.470333333,2.9990141
3.522222222,3.0214972
3.398666667,3.1143298
3.265777778,3.2896595
3.177222222,3.3854718
3.268555556,3.2451377
3.263222222,3.170514
3.061888889,3.065768
3.212666667,3.2008092
3.219111111,3.2090147
3.1401111110000004,3.2191362
3.081222222,3.010431
3.1951111110000006,3.0519137
3.164777778,2.8379214
3.287888889,2.8868768
3.361111111,2.8284676
