test,predict
3.734555556,3.8514538
3.671111111,3.8527715
3.699111111,3.722189
3.3363333330000002,3.6560085
3.146777778,3.4753213
3.118444444,3.2415283
3.182444444,3.2065089
3.117555556,2.9160879
3.013111111,3.1144452
2.955,3.151372
3.040888889,3.0574307
2.963111111,3.046698
3.143555556,3.0672848
3.1022222219999995,3.0582128
3.076444444,3.1852121
3.000555556,3.2816677
2.923888889,3.086327
3.022666667,3.1652691
3.02,2.9939077
3.118222222,3.225841
3.019666667,3.04603
3.158,3.0102541
3.036444444,2.8690698
