test,predict
3.6432222219999995,3.59304
3.383777778,3.5797386
3.339777778,3.6381662
4.044,3.6089897
3.680888889,3.568395
3.424777778,3.429697
3.466111111,3.4508698
3.470333333,3.2985356
3.522222222,3.2019768
3.398666667,3.2753694
3.265777778,3.3044453
3.177222222,3.3158448
3.268555556,3.2296042
3.263222222,3.223438
3.061888889,3.1574597
3.212666667,3.2231834
3.219111111,3.1816874
3.1401111110000004,3.0993228
3.081222222,3.0886464
3.1951111110000006,3.0742702
3.164777778,2.9468975
3.287888889,2.9698849
3.361111111,2.9219832
