test,predict
4.222,3.793598
4.002444444,3.6759644
3.968111111,3.742113
3.682666667,3.3380113
3.523333333,3.2211924
3.397777778,3.0889294
3.394666667,3.1436362
3.356888889,3.1527755
3.368555556,3.108767
3.2877499999999995,3.1482923
3.325333333,3.0665798
3.407888889,3.1837492
3.1891111109999994,3.0928204
3.146,3.2546813
3.026111111,3.0474532
3.017888889,3.079211
2.975,3.0034301
3.088555556,2.9625952
2.954666667,3.0863013
3.045555556,3.0381904
2.923111111,3.1790395
2.993111111,3.2008576
2.979,3.1649365
