test,predict
3.621444444,3.7993193
3.893555556,3.807529
3.872444444,3.7942681
3.478777778,3.6478822
3.532222222,3.665631
3.648,3.4097373
3.481777778,3.3836687
3.506666667,3.425057
3.179333333,3.2728903
3.313111111,3.146068
3.300666667,3.1248927
3.373333333,3.1859148
3.3034444440000006,3.1465452
2.935666667,3.144361
3.136444444,3.108945
3.193333333,3.0704803
3.019444444,3.166028
2.970666667,3.112517
2.930666667,3.1948924
3.073555556,3.145381
3.0666666670000002,3.1518047
3.059333333,3.134644
2.94,3.1275938
